,name,symbol,has_intraday,has_eod,country,stock_exchange
2410,PPB GROUP BHD,PPB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2411,KUALA LUMPUR KEPONG BHD,KLK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2412,HAP SENG CONSOLIDATED BHD,HAPSENG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2413,RHB BANK BERHAD,RHBBANK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2414,PETRONAS DAGANGAN BHD,PETDAG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2415,HARTALEGA HOLDINGS BHD,HARTA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2416,PRESS METAL ALUMINIUM HOLDINGS BERHAD,PMETAL.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2417,GENTING BHD,GENTING.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2418,DIALOG GROUP BHD,DIALOG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2419,HONG LEONG FINANCIAL GROUP BHD,HLFG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2420,GENTING MALAYSIA BERHAD,GENM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2421,TOP GLOVE CORPORATION BHD,TOPGLOV.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2422,TELEKOM MALAYSIA BHD,TM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2423,SIME DARBY BHD,SIME.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2424,QL RESOURCES BHD,QL.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2426,WESTPORTS HOLDINGS BERHAD,WPRTS.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2427,AMMB HOLDINGS BHD,AMBANK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2428,MALAYSIA AIRPORTS HOLDINGS BHD,AIRPORT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2429,YTL CORPORATION BHD,YTL.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2430,GENTING PLANTATIONS BERHAD,GENP.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2431,CARLSBERG BREWERY MALAYSIA BHD,CARLSBG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2433,GAMUDA BHD,GAMUDA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2434,YINSON HOLDINGS BHD,YINSON.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2435,HEINEKEN MALAYSIA BERHAD,HEIM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2436,IGB REAL ESTATE INV TRUST,IGBREIT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2437,IJM CORPORATION BHD,IJM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2438,SERBA DINAMIK HOLDINGS BERHAD,SERBADK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2439,BIMB HOLDINGS BHD,BIMB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2440,BATU KAWAN BHD,BKAWAN.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2441,KOSSAN RUBBER INDUSTRIES BHD,KOSSAN.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2442,ASTRO MALAYSIA HOLDINGS BERHAD,ASTRO.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2443,LPI CAPITAL BHD,LPI.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2444,TIME DOTCOM BHD,TIMECOM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2445,SUNWAY REAL ESTATE INVT TRUST,SUNREIT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2446,UNITED PLANTATIONS BHD,UTDPLT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2447,IOI PROPERTIES GROUP BERHAD,IOIPG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2448,PAVILION REAL ESTATE INV TRUST,PAVREIT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2449,YTL POWER INTERNATIONAL BHD,YTLPOWR.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2450,SIME DARBY PROPERTY BERHAD,SIMEPROP.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2451,MALAYSIA BUILDING SOCIETY BHD,MBSB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2452,SP SETIA BHD,SPSETIA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2453,INARI AMERTRON BERHAD,INARI.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2454,SCIENTEX BERHAD,SCIENTX.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2455,BURSA MALAYSIA BHD,BURSA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2457,FGV HOLDINGS BERHAD,FGV.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2458,MY E.G. SERVICES BHD,MYEG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2459,KPJ HEALTHCARE BHD,KPJ.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2460,DRB-HICOM BHD,DRBHCOM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2461,VITROX CORPORATION BHD,VITROX.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2463,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,TAKAFUL.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2464,UOA DEVELOPMENT BERHAD,UOADEV.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2465,UMW HOLDINGS BHD,UMW.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2466,GAS MALAYSIA BERHAD,GASMSIA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2467,AEON CREDIT SERVICE (M) BHD,AEONCR.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2469,BRITISH AMERICAN TOBACCO (M),BAT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2471,ALLIANCE BANK MALAYSIA BERHAD,ABMB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2473,MAGNUM BERHAD,MAGNUM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2474,BERJAYA SPORTS TOTO BHD,BJTOTO.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2476,HONG LEONG INDUSTRIES BHD,HLIND.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2477,AXIS REITS,AXREIT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2479,DUTCH LADY MILK INDUSTRIES BHD,DLADY.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2480,GUAN CHONG BHD,GCB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2481,ALLIANZ MALAYSIA BHD,ALLIANZ.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2482,MMC CORPORATION BHD,MMCCORP.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2483,UEM SUNRISE BERHAD,UEMS.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2484,MALAYSIAN RESOURCES CORPORATION BERHAD,MRCB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2485,SAPURA ENERGY BERHAD,SAPNRG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2486,LEONG HUP INTERNATIONAL BERHAD,LHI.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2488,FRONTKEN CORPORATION BHD,FRONTKN.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2489,LINGKARAN TRANS KOTA HOLDINGS,LITRAK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2490,YTL HOSPITALITY REIT,YTLREIT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2492,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2493,V.S INDUSTRY BHD,VS.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2494,CAHYA MATA SARAWAK BHD,CMSB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2495,PENTAMASTER CORPORATION BHD,PENTA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2496,VELESTO ENERGY BERHAD,VELESTO.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2498,MEGA FIRST CORPORATION BHD,MFCB.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2500,SUPERMAX CORPORATION BHD,SUPERMX.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2502,MALAYSIAN PACIFIC INDUSTRIES,MPI.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2503,UEM EDGENTA BERHAD,EDGENTA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2504,BERMAZ AUTO BERHAD,BAUTO.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2505,BINTULU PORT HOLDINGS BHD,BIPORT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2506,PADINI HOLDINGS BHD,PADINI.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2507,PANASONIC MANUFACTURING MSIA,PANAMY.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2508,CAPITALAND MALAYSIA MALL TRUST,CMMT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2509,OSK HOLDINGS BHD,OSK.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2510,ECO WORLD DEVELOPMENT GROUP BERHAD,ECOWLD.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2512,AEON CO. (M) BHD,AEON.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2513,SARAWAK OIL PALMS BHD,SOP.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2514,BUMI ARMADA BERHAD,ARMADA.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2516,7-ELEVEN MALAYSIA HOLDINGS BERHAD,SEM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2519,EKOVEST BHD,EKOVEST.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2521,TSH RESOURCES BHD,TSH.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2522,MATRIX CONCEPTS HOLDINGS BHD,MATRIX.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2523,SKP RESOURCES BHD,SKPRES.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2525,MAH SING GROUP BHD,MAHSING.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2527,BOUSTEAD HOLDINGS BHD,BSTEAD.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2530,UNISEM (M) BHD,UNISEM.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
2531,IJM PLANTATIONS BHD,IJMPLNT.XKLS,False,True,,"{'name': 'Malaysia Stock Exchange', 'acronym': 'MYX', 'mic': 'XKLS', 'country': 'Malaysia', 'country_code': 'MY', 'city': 'Kuala Lumpur', 'website': 'www.bursamalaysia.com'}"
